Team,Year,Player,Salary
NOP,2015,Jimmer Fredette,948163
NOP,2015,Dante Cunningham,831942
NOP,2015,Jeff Withey,816482
NOP,2015,Gal Mekel,633974
NOP,2015,Darius Miller,400000
NOP,2015,Toney Douglas,268974
NOP,2015,Elliot Williams,107676
NOP,2015,Patric Young,100000
NOP,2015,Nate Wolters,96056
DAL,2015,Chandler Parsons,14700000
DAL,2015,Tyson Chandler,14598888
DAL,2015,Rajon Rondo,12909091
DAL,2015,Monta Ellis,8360000
DAL,2015,Dirk Nowitzki,7974482
DAL,2015,Brendan Haywood,7798000
DAL,2015,Devin Harris,3878000
DAL,2015,Raymond Felton,3793693
DAL,2015,Richard Jefferson,1448490
DAL,2015,Charlie Villanueva,1316809
DAL,2015,Jose Barea,1310286
DAL,2015,Al-Farouq Aminu,981084
DAL,2015,Greg Smith,948163
DAL,2015,Bernard James,915243
DAL,2015,Ricky Ledo,816482
DAL,2015,Gal Mekel,816482
DAL,2015,Dwight Powell,507336
DAL,2015,Amar'e Stoudemire,485670
DAL,2015,Bernard James,236866
DAL,2015,Eric Griffin,150000
DAL,2015,Ivan Johnson,25000
GSW,2015,David Lee,15012000
GSW,2015,Andrew Bogut,12972973
GSW,2015,Andre Iguodala,12289544
GSW,2015,Stephen Curry,10629213
GSW,2015,Shaun Livingston,5305000
GSW,2015,Marreese Speights,3657500
GSW,2015,Klay Thompson,3075880
GSW,2015,Harrison Barnes,3049920
GSW,2015,Leandro Barbosa,1448490
GSW,2015,Brandon Rush,1145685
GSW,2015,Festus Ezeli,1112880
GSW,2015,Nemanja Nedovic,1104240
GSW,2015,Draymond Green,915243
GSW,2015,Justin Holiday,816482
GSW,2015,Ognjen Kuzmic,816482
GSW,2015,James Michael McAdoo,167122
GSW,2015,Aaron Craft,35000
GSW,2015,Mitchell Watt,35000
GSW,2015,Sean Kilpatrick,35000
LAC,2015,Chris Paul,20068563
LAC,2015,Blake Griffin,17674612
LAC,2015,DeAndre Jordan,11440124
LAC,2015,J.J. Redick,6583500
LAC,2015,Jamal Crawford,5450000
LAC,2015,Spencer Hawes,5305000
LAC,2015,Matt Barnes,3396250
LAC,2015,Austin Rivers,2439840
LAC,2015,Jordan Farmar,2077000
LAC,2015,Hedo Turkoglu,1448490
LAC,2015,Glen Davis,1227985
LAC,2015,C.J. Wilcox,1109760
LAC,2015,Ekpe Udoh,981084
LAC,2015,Carlos Delfino,650000
LAC,2015,Dahntay Jones,387632
LAC,2015,Miroslav Raduljica,300000
LAC,2015,Nate Robinson,154918
LAC,2015,Jordan Hamilton,150591
LAC,2015,Lester Hudson,55774
SAC,2015,Rudy Gay,19317325
SAC,2015,DeMarcus Cousins,13701250
SAC,2015,Carl Landry,6500000
SAC,2015,Derrick Williams,6331404
SAC,2015,Jason Thompson,6037500
SAC,2015,Darren Collison,4797664
SAC,2015,Andre Miller,4625000
SAC,2015,Ben McLemore,3026280
SAC,2015,Nik Stauskas,2745840
SAC,2015,Reggie Evans,1768653
SAC,2015,Ryan Hollins,1316809
SAC,2015,Omri Casspi,1063384
SAC,2015,Wayne Ellington,923780
SAC,2015,Ray McCallum,816482
SAC,2015,Eric Moreland,507336
SAC,2015,Quincy Miller,107676
SAC,2015,David Stockton,29843
SAC,2015,David Wear,29843
SAC,2015,Sim Bhullar,29843
LAL,2015,Kobe Bryant,23500000
LAL,2015,Steve Nash,9701000
LAL,2015,Jordan Hill,9000000
LAL,2015,Jeremy Lin,8374646
LAL,2015,Nick Young,4994420
LAL,2015,Carlos Boozer,3250000
LAL,2015,Julius Randle,2997360
LAL,2015,Ryan Kelly,1650000
LAL,2015,Ronnie Price,1316809
LAL,2015,Xavier Henry,1082000
LAL,2015,Wayne Ellington,1063384
LAL,2015,Wesley Johnson,981084
LAL,2015,Ed Davis,981084
LAL,2015,Robert Sacre,915243
LAL,2015,Jordan Clarkson,507336
LAL,2015,Tarik Black,507336
LAL,2015,Dwight Buycks,48028
LAL,2015,Jabari Brown,44765
PHO,2015,Eric Bledsoe,12173913
PHO,2015,Marcus Thornton,8575000
PHO,2015,Josh Childress,7317500
PHO,2015,P.J. Tucker,5700000
PHO,2015,Brandan Wright,5000000
PHO,2015,Alex Len,3649920
PHO,2015,Brandon Knight,3553917
PHO,2015,Gerald Green,3500000
PHO,2015,Markieff Morris,2989239
PHO,2015,Marcus Morris,2943221
PHO,2015,Danny Granger,2077000
PHO,2015,John Salmons,2000000
PHO,2015,T.J. Warren,1953120
PHO,2015,Reggie Bullock,1200720
PHO,2015,Archie Goodwin,1112280
PHO,2015,Kendall Marshall,915243
PHO,2015,Tony Mitchell,816482
PHO,2015,Michael Beasley,777778
PHO,2015,Earl Barron,107676
PHO,2015,A.J. Price,62552
PHO,2015,Seth Curry,48028
PHO,2015,Jerel McNeal,29843
BOS,2016,David Lee,15493680
BOS,2016,Amir Johnson,12000000
BOS,2016,Avery Bradley,7730337
BOS,2016,Isaiah Thomas,6912869
BOS,2016,Jae Crowder,6000000
BOS,2016,Jonas Jerebko,5000000
BOS,2016,Marcus Smart,3431040
BOS,2016,Evan Turner,3425510
BOS,2016,Tyler Zeller,2616975
BOS,2016,Jared Sullinger,2269260
BOS,2016,Kelly Olynyk,2165160
BOS,2016,Zoran Dragic,2050397
BOS,2016,Perry Jones,2038206
BOS,2016,Terry Rozier,1824360
BOS,2016,James Young,1749840
BOS,2016,Jordan Mickey,1200000
BOS,2016,R.J. Hunter,1148640
BOS,2016,Coty Clarke,61776
BOS,2016,Corey Walden,25000
BOS,2016,Malcolm Miller,25000
BOS,2016,Levi Randolph,25000
BOS,2016,John Holland,9266
TOR,2016,DeMarre Carroll,13500000
TOR,2016,Kyle Lowry,12000000
TOR,2016,DeMar DeRozan,9500000
TOR,2016,Cory Joseph,7000000
TOR,2016,Patrick Patterson,6268675
TOR,2016,Jonas Valanciunas,4660482
TOR,2016,Terrence Ross,3553917
TOR,2016,Bismack Biyombo,3000000
TOR,2016,Luis Scola,3000000
TOR,2016,James Johnson,2500000
TOR,2016,Lucas Nogueira,1842000
TOR,2016,Bruno Caboclo,1524000
TOR,2016,Delon Wright,1509360
TOR,2016,Anthony Bennett,947276
TOR,2016,Norman Powell,650000
TOR,2016,Jason Thompson,328955
TOR,2016,Ronald Roberts,75000
TOR,2016,Shannon Scott,25000
TOR,2016,Axel Toupane,25000
TOR,2016,Michale Kyser,25000
NYK,2016,Carmelo Anthony,22875000
NYK,2016,Robin Lopez,13000000
NYK,2016,Arron Afflalo,8000000
NYK,2016,Jose Calderon,7402812
NYK,2016,Derrick Williams,4900000
NYK,2016,Kristaps Porzingis,4131720
NYK,2016,Kyle O'Quinn,3750000
NYK,2016,Kevin Seraphin,2800000
NYK,2016,Lou Amundson,1650000
NYK,2016,Lance Thomas,1650000
NYK,2016,Jerian Grant,1572360
NYK,2016,Sasha Vujacic,1356146
NYK,2016,Cleanthony Early,845059
NYK,2016,Langston Galloway,845059
NYK,2016,Tony Wroten,167406
NYK,2016,Thanasis Antetokounmpo,105888
NYK,2016,Wesley Saunders,75000
NYK,2016,Darion Atkins,75000
NYK,2016,Jimmer Fredette,59731
NYK,2016,Travis Trice,50000
PHI,2016,JaVale McGee,12000000
PHI,2016,Gerald Wallace,10105855
PHI,2016,Carl Landry,6500000
PHI,2016,Joel Embiid,4626960
PHI,2016,Jahlil Okafor,4582680
PHI,2016,Nerlens Noel,3457800
PHI,2016,Furkan Aldemir,3000000
PHI,2016,Nik Stauskas,2869440
PHI,2016,Sonny Weems,2800000
PHI,2016,Tony Wroten,2179354
PHI,2016,Kendall Marshall,2144722
PHI,2016,Ish Smith,1100602
PHI,2016,Richaun Holmes,1050000
PHI,2016,Robert Covington,1000000
PHI,2016,Isaiah Canaan,947276
PHI,2016,Hollis Thompson,947276
PHI,2016,Elton Brand,890693
PHI,2016,JaKarr Sampson,845059
PHI,2016,Jerami Grant,845059
PHI,2016,Pierre Jackson,750000
PHI,2016,T.J. McConnell,525093
PHI,2016,Christian Wood,305789
PHI,2016,Phil Pressey,172739
BRK,2016,Joe Johnson,24894863
BRK,2016,Brook Lopez,20000000
BRK,2016,Thaddeus Young,11200000
BRK,2016,Jarrett Jack,6300000
BRK,2016,Deron Williams,5500000
BRK,2016,Bojan Bogdanovic,3425510
BRK,2016,Sergey Karasev,1599840
BRK,2016,Shane Larkin,1500000
BRK,2016,Wayne Ellington,1500000
BRK,2016,Rondae Hollis-Jefferson,1335480
BRK,2016,Chris McCullough,1140240
BRK,2016,Andrea Bargnani,1039298
BRK,2016,Donald Sloan,1015421
BRK,2016,Thomas Robinson,981300
BRK,2016,Willie Reed,947276
BRK,2016,Markel Brown,845059
BRK,2016,Sean Kilpatrick,320594
BRK,2016,Henry Sims,161622
BRK,2016,Ryan Boatright,75000
BRK,2016,Quincy Miller,50000
WAS,2016,John Wall,15851950
WAS,2016,Nene Hilario,13000000
WAS,2016,Marcin Gortat,11217391
WAS,2016,Markieff Morris,8000000
WAS,2016,Bradley Beal,5694674
WAS,2016,Martell Webster,5613500
WAS,2016,Otto Porter,4662960
WAS,2016,Jared Dudley,4250000
WAS,2016,Alan Anderson,4000000
WAS,2016,Drew Gooden,3300000
WAS,2016,Ramon Sessions,2170465
WAS,2016,Gary Neal,2100000
WAS,2016,Kelly Oubre,1920240
WAS,2016,Garrett Temple,1100602
WAS,2016,Jarell Eddie,561716
WAS,2016,J.J. Hickson,366337
WAS,2016,Marcus Thornton,251107
WAS,2016,Ryan Hollins,176375
ATL,2016,Paul Millsap,19000000
ATL,2016,Al Horford,12000000
ATL,2016,Tiago Splitter,8500000
ATL,2016,Jeff Teague,8000000
ATL,2016,Kyle Korver,5746479
ATL,2016,Thabo Sefolosha,4000000
ATL,2016,Mike Scott,3333333
ATL,2016,Kirk Hinrich,2870000
ATL,2016,Kent Bazemore,2000000
ATL,2016,Dennis Schroder,1763400
ATL,2016,Tim Hardaway,1304520
ATL,2016,Walter Tavares,1000000
ATL,2016,Mike Muscala,947276
ATL,2016,Lamar Patterson,525093
ATL,2016,Kris Humphries,388025
ATL,2016,Terran Petteway,75000
MIA,2016,Chris Bosh,22192730
MIA,2016,Dwyane Wade,20000000
MIA,2016,Goran Dragic,14780000
MIA,2016,Luol Deng,10151612
MIA,2016,Josh McRoberts,5543725
MIA,2016,Udonis Haslem,2854940
MIA,2016,Justise Winslow,2481720
MIA,2016,Beno Udrih,2170465
MIA,2016,Amar'e Stoudemire,1499187
MIA,2016,Gerald Green,1356000
MIA,2016,Hassan Whiteside,981348
MIA,2016,Tyler Johnson,845059
MIA,2016,Josh Richardson,525093
MIA,2016,Joe Johnson,414481
MIA,2016,Dorell Wright,17637
MIA,2016,Briante Weber,12355
CHO,2016,Al Jefferson,13833333
CHO,2016,Nicolas Batum,12235750
CHO,2016,Kemba Walker,12000000
CHO,2016,Marvin Williams,7000000
CHO,2016,Michael Kidd-Gilchrist,6331404
CHO,2016,Courtney Lee,5675000
CHO,2016,Spencer Hawes,5543725
CHO,2016,Cody Zeller,4204200
CHO,2016,Jeremy Lamb,3034356
CHO,2016,Frank Kaminsky,2612500
CHO,2016,Jeremy Lin,2100000
CHO,2016,Tyler Hansbrough,1185784
CHO,2016,Troy Daniels,947276
CHO,2016,Aaron Harrison,525093
CHO,2016,Jorge Gutierrez,301444
CHO,2016,Elliot Williams,80000
ORL,2016,Nikola Vucevic,11250000
ORL,2016,Brandon Jennings,8344497
ORL,2016,Ersan Ilyasova,7900000
ORL,2016,Victor Oladipo,5192520
ORL,2016,C.J. Watson,5000000
ORL,2016,Jason Smith,4300000
ORL,2016,Aaron Gordon,4171680
ORL,2016,Mario Hezonja,3741480
ORL,2016,Elfrid Payton,2505720
ORL,2016,Andrew Nicholson,2380594
ORL,2016,Evan Fournier,2288205
ORL,2016,Shabazz Napier,1294440
ORL,2016,Chris Copeland,1100000
ORL,2016,Jared Cunningham,981348
ORL,2016,Dewayne Dedmon,947278
ORL,2016,Devyn Marble,845059
ORL,2016,Joe Harris,845059
ORL,2016,Keith Appling,161776
ORL,2016,Jordan Sibert,100000
CLE,2016,LeBron James,22971000
CLE,2016,Kevin Love,19500000
CLE,2016,Kyrie Irving,14746000
CLE,2016,Tristan Thompson,14260870
CLE,2016,Iman Shumpert,9000000
CLE,2016,Channing Frye,7807579
CLE,2016,J.R. Smith,5000000
CLE,2016,Timofey Mozgov,4950000
CLE,2016,Mo Williams,2100000
CLE,2016,James Jones,1499000
CLE,2016,Richard Jefferson,1499000
CLE,2016,Sasha Kaun,1300000
CLE,2016,Matthew Dellavedova,1147280
CLE,2016,Jordan McRae,172972
CLE,2016,Dahntay Jones,8819
MIL,2016,Greg Monroe,16400000
MIL,2016,Khris Middleton,15000000
MIL,2016,O.J. Mayo,8000000
MIL,2016,Greivis Vasquez,6600000
MIL,2016,Jabari Parker,5152440
MIL,2016,Jerryd Bayless,3000000
MIL,2016,John Henson,2943221
MIL,2016,Michael Carter-Williams,2399040
MIL,2016,Miles Plumlee,2109294
MIL,2016,Giannis Antetokounmpo,1953960
MIL,2016,Larry Sanders,1865547
MIL,2016,Rashad Vaughn,1733040
MIL,2016,Tyler Ennis,1662360
MIL,2016,Damien Inglis,855000
MIL,2016,Johnny O'Bryant,845059
MIL,2016,Steve Novak,416886
MIL,2016,Jared Cunningham,57726
IND,2016,Paul George,17120106
IND,2016,Monta Ellis,10300000
IND,2016,George Hill,8000000
IND,2016,Rodney Stuckey,6500000
IND,2016,Chase Budinger,5000000
IND,2016,C.J. Miles,4394225
IND,2016,Jordan Hill,4000000
IND,2016,Ian Mahinmi,4000000
IND,2016,Lavoy Allen,3700000
IND,2016,Myles Turner,2357760
IND,2016,Solomon Hill,1358880
IND,2016,Rakeem Christmas,1000000
IND,2016,Joseph Young,1000000
IND,2016,Shayne Whittington,845059
IND,2016,Glenn Robinson,845000
IND,2016,Toney Douglas,600000
IND,2016,Ty Lawson,265058
CHI,2016,Derrick Rose,20093063
CHI,2016,Jimmy Butler,15260000
CHI,2016,Joakim Noah,13400000
CHI,2016,Taj Gibson,8500000
CHI,2016,Pau Gasol,7448760
CHI,2016,Nikola Mirotic,5543725
CHI,2016,Mike Dunleavy,4500000
CHI,2016,Doug McDermott,2380440
CHI,2016,Aaron Brooks,2000000
CHI,2016,Tony Snell,1535880
CHI,2016,Bobby Portis,1391160
CHI,2016,E'Twaun Moore,1015421
CHI,2016,Justin Holiday,947300
CHI,2016,Cameron Bairstow,845059
CHI,2016,Cristiano Felicio,525090
DET,2016,Tobias Harris,16000000
DET,2016,Reggie Jackson,14000000
DET,2016,Aron Baynes,6500000
DET,2016,Jodie Meeks,6270000
DET,2016,Josh Smith,5400000
DET,2016,Marcus Morris,5000000
DET,2016,Andre Drummond,3272091
DET,2016,Anthony Tolliver,3000000
DET,2016,Kentavious Caldwell-Pope,2891760
DET,2016,Stanley Johnson,2841960
DET,2016,Joel Anthony,2500000
DET,2016,Danny Granger,2170465
DET,2016,Steve Blake,2170465
DET,2016,Cartier Martin,1270964
DET,2016,Reggie Bullock,1252440
DET,2016,Spencer Dinwiddie,845059
DET,2016,Darrun Hilliard,525093
DET,2016,Aaron Gray,452059
DET,2016,Lorenzo Brown,117016
DET,2016,Justin Harper,99418
DET,2016,Adonis Thomas,60000
UTA,2016,Gordon Hayward,15409570
UTA,2016,Derrick Favors,11933333
UTA,2016,Alec Burks,9213484
UTA,2016,Trevor Booker,4775000
UTA,2016,Dante Exum,3777720
UTA,2016,Tibor Pleiss,3000000
UTA,2016,Trey Burke,2658240
UTA,2016,Shelvin Mack,2433333
UTA,2016,Joe Ingles,2250000
UTA,2016,Trey Lyles,2239800
UTA,2016,Rodney Hood,1348440
UTA,2016,Rudy Gobert,1175880
UTA,2016,Raul Neto,1000000
UTA,2016,Chris Johnson,981348
UTA,2016,Jeff Withey,947276
UTA,2016,Grant Jerrett,947276
UTA,2016,Elijah Millsap,362878
UTA,2016,J.J. O'Brien,105888
UTA,2016,Erick Green,99418
UTA,2016,Treveon Graham,75000
UTA,2016,E.J. Singler,50000
OKC,2016,Kevin Durant,20158622
OKC,2016,Russell Westbrook,16744218
OKC,2016,Enes Kanter,16400000
OKC,2016,Serge Ibaka,12350000
OKC,2016,Dion Waiters,5138430
OKC,2016,Kyle Singler,5000000
OKC,2016,Nick Collison,3750000
OKC,2016,Anthony Morrow,3344000
OKC,2016,Randy Foye,3270000
OKC,2016,Steven Adams,2279040
OKC,2016,Cameron Payne,2021520
OKC,2016,Mitch McGary,1463040
OKC,2016,Andre Roberson,1210800
OKC,2016,Josh Huestis,1140240
OKC,2016,Nazr Mohammed,352750
POR,2016,Anderson Varejao,9638554
POR,2016,Al-Farouq Aminu,7500000
POR,2016,Ed Davis,7000000
POR,2016,Gerald Henderson,6000000
POR,2016,Chris Kaman,5000000
POR,2016,Damian Lillard,4236287
POR,2016,Meyers Leonard,3075880
POR,2016,Maurice Harkless,2894059
POR,2016,Brian Roberts,2854940
POR,2016,Mike Miller,2854940
POR,2016,Noah Vonleh,2637720
POR,2016,C.J. McCollum,2525160
POR,2016,Mason Plumlee,1415520
POR,2016,Allen Crabbe,947276
POR,2016,Tim Frazier,845059
POR,2016,Luis Montero,525093
POR,2016,Pat Connaughton,525093
POR,2016,Cliff Alexander,525093
DEN,2016,Danilo Gallinari,14000000
DEN,2016,Kenneth Faried,11235955
DEN,2016,Wilson Chandler,10500000
DEN,2016,J.J. Hickson,5613500
DEN,2016,Jameer Nelson,4500000
DEN,2016,Steve Novak,3750000
DEN,2016,Will Barton,3333333
DEN,2016,Emmanuel Mudiay,3102240
DEN,2016,D.J. Augustin,3000000
DEN,2016,Darrell Arthur,2814000
DEN,2016,Jusuf Nurkic,1842000
DEN,2016,Joffrey Lauvergne,1709720
DEN,2016,Gary Harris,1587480
DEN,2016,Mike Miller,1499187
DEN,2016,Nikola Jokic,1300000
DEN,2016,Joey Dorsey,1015421
DEN,2016,Nick Johnson,845059
DEN,2016,Kostas Papanikolaou,350000
DEN,2016,JaKarr Sampson,285489
DEN,2016,Axel Toupane,123552
DEN,2016,Erick Green,100000
DEN,2016,Sean Kilpatrick,99418
MIN,2016,Ricky Rubio,12365000
MIN,2016,Nikola Pekovic,12100000
MIN,2016,Kevin Garnett,8500000
MIN,2016,Kevin Martin,7085000
MIN,2016,Andrew Wiggins,5758680
MIN,2016,Karl-Anthony Towns,5703600
MIN,2016,Nemanja Bjelica,4000000
MIN,2016,Anthony Bennett,3650000
MIN,2016,Zach LaVine,2148360
MIN,2016,Shabazz Muhammad,2056920
MIN,2016,Adreian Payne,1938840
MIN,2016,Andre Miller,1499187
MIN,2016,Tayshaun Prince,1499187
MIN,2016,Gorgui Dieng,1474440
MIN,2016,Tyus Jones,1282080
MIN,2016,Damjan Rudez,1149500
MIN,2016,Greg Smith,247623
SAS,2016,LaMarcus Aldridge,19500000
SAS,2016,Kawhi Leonard,16500000
SAS,2016,Tony Parker,13437500
SAS,2016,Danny Green,10000000
SAS,2016,Boris Diaw,7000000
SAS,2016,Tim Duncan,5000000
SAS,2016,Patrick Mills,3578947
SAS,2016,Manu Ginobili,2814000
SAS,2016,Matt Bonner,1499187
SAS,2016,Rasual Butler,1499187
SAS,2016,David West,1499000
SAS,2016,Boban Marjanovic,1200000
SAS,2016,Kyle Anderson,1142879
SAS,2016,Ray McCallum,947276
SAS,2016,Jonathon Simmons,525093
SAS,2016,Jimmer Fredette,507711
SAS,2016,Andre Miller,396844
SAS,2016,Kevin Martin,317475
HOU,2016,Dwight Howard,22359364
HOU,2016,James Harden,15756438
HOU,2016,Ty Lawson,12404495
HOU,2016,Corey Brewer,8200000
HOU,2016,Trevor Ariza,8193030
HOU,2016,Patrick Beverley,6500000
HOU,2016,K.J. McDaniels,3333333
HOU,2016,Terrence Jones,2489530
HOU,2016,Donatas Motiejunas,2288205
HOU,2016,Sam Dekker,1646400
HOU,2016,Jason Terry,1499187
HOU,2016,Josh Smith,1499000
HOU,2016,Clint Capela,1242720
HOU,2016,Marcus Thornton,1186000
HOU,2016,Montrezl Harrell,1000000
HOU,2016,Michael Beasley,306527
HOU,2016,Andrew Goudelock,200600
HOU,2016,Chuck Hayes,83583
MEM,2016,Marc Gasol,19700000
MEM,2016,Zach Randolph,9638555
MEM,2016,Mike Conley,9588426
MEM,2016,Lance Stephenson,9000000
MEM,2016,Brandan Wright,5500000
MEM,2016,Tony Allen,5168539
MEM,2016,Chris Andersen,5000000
MEM,2016,Mario Chalmers,4300000
MEM,2016,Vince Carter,4088091
MEM,2016,Matt Barnes,3542500
MEM,2016,Jordan Adams,1404600
MEM,2016,Jarell Martin,1230840
MEM,2016,P.J. Hairston,1201440
MEM,2016,James Ennis,845059
MEM,2016,JaMychal Green,845059
MEM,2016,Russ Smith,816482
MEM,2016,Ryan Hollins,593056
MEM,2016,Jordan Farmar,191456
MEM,2016,Ray McCallum,111444
MEM,2016,Xavier Munford,89588
MEM,2016,Bryce Cotton,64622
MEM,2016,Elliot Williams,55722
MEM,2016,Briante Weber,30888
MEM,2016,Alex Stepheson,30888
NOP,2016,Eric Gordon,15514031
NOP,2016,Tyreke Evans,11227000
NOP,2016,Omer Asik,11000000
NOP,2016,Jrue Holiday,10595507
NOP,2016,Ryan Anderson,8500000
NOP,2016,Anthony Davis,7070730
NOP,2016,Alexis Ajinca,4300000
NOP,2016,Quincy Pondexter,3382023
NOP,2016,Norris Cole,3036927
NOP,2016,Dante Cunningham,3000000
NOP,2016,Kendrick Perkins,1499200
NOP,2016,Alonzo Gee,1375000
NOP,2016,Toney Douglas,1164858
NOP,2016,Luke Babbitt,1100000
NOP,2016,Jarnell Stokes,845059
NOP,2016,Bryce Dejean-Jones,281659
NOP,2016,Tim Frazier,144157
NOP,2016,Jordan Hamilton,119462
NOP,2016,James Ennis,74564
NOP,2016,Orlando Johnson,55722
NOP,2016,Jimmer Fredette,54812
NOP,2016,Nate Robinson,44000
DAL,2016,Wesley Matthews,16400000
DAL,2016,Chandler Parsons,15361500
DAL,2016,Dirk Nowitzki,8333334
DAL,2016,Deron Williams,5500000
DAL,2016,Zaza Pachulia,5200000
DAL,2016,Devin Harris,4053000
DAL,2016,J.J. Barea,4000000
DAL,2016,Raymond Felton,3950313
DAL,2016,David Lee,2102224
DAL,2016,Charlie Villanueva,1499187
DAL,2016,Samuel Dalembert,1499187
DAL,2016,Justin Anderson,1449000
DAL,2016,JaVale McGee,1270964
DAL,2016,Jeremy Evans,1100602
DAL,2016,Dwight Powell,845059
DAL,2016,Maurice Ndour,525094
DAL,2016,Salah Mejri,525093
DAL,2016,Gal Mekel,315760
DAL,2016,Brandon Ashley,50000
DAL,2016,Jamil Wilson,50000
DAL,2016,Jarrid Famous,10000
GSW,2016,Klay Thompson,15500000
GSW,2016,Draymond Green,14300000
GSW,2016,Andrew Bogut,12000000
GSW,2016,Andre Iguodala,11710456
GSW,2016,Stephen Curry,11370786
GSW,2016,Jason Thompson,6431250
GSW,2016,Shaun Livingston,5543725
GSW,2016,Harrison Barnes,3873398
GSW,2016,Marreese Speights,3815000
GSW,2016,Leandro Barbosa,2500000
GSW,2016,Festus Ezeli,2008748
GSW,2016,Brandon Rush,1270964
GSW,2016,Kevon Looney,1131960
GSW,2016,Ian Clark,947276
GSW,2016,James Michael McAdoo,845059
GSW,2016,Anderson Varejao,458575
LAC,2016,Chris Paul,21468696
LAC,2016,DeAndre Jordan,19500000
LAC,2016,Blake Griffin,18907725
LAC,2016,Jeff Green,9200000
LAC,2016,J.J. Redick,6867000
LAC,2016,Jamal Crawford,5675000
LAC,2016,Paul Pierce,3400000
LAC,2016,Austin Rivers,3100000
LAC,2016,Luc Mbah a Moute,1270964
LAC,2016,C.J. Wilcox,1159680
LAC,2016,Wesley Johnson,1100600
LAC,2016,Cole Aldrich,1100600
LAC,2016,Pablo Prigioni,981348
LAC,2016,Carlos Delfino,650000
LAC,2016,Branden Dawson,525093
LAC,2016,Jeff Ayres,317232
LAC,2016,Miroslav Raduljica,300000
LAC,2016,Alex Stepheson,61776
SAC,2016,DeMarcus Cousins,14728844
SAC,2016,Rudy Gay,12403101
SAC,2016,Rajon Rondo,9500000
SAC,2016,Kosta Koufos,7500000
SAC,2016,Marco Belinelli,6333333
SAC,2016,Darren Collison,5013559
SAC,2016,Willie Cauley-Stein,3398280
SAC,2016,Ben McLemore,3156600
SAC,2016,Omri Casspi,3000000
SAC,2016,Caron Butler,1499187
SAC,2016,James Anderson,1015421
SAC,2016,Quincy Acy,981348
SAC,2016,Seth Curry,947276
SAC,2016,Wayne Ellington,923670
SAC,2016,Eric Moreland,845059
SAC,2016,Duje Dukan,525093
SAC,2016,Marshall Henderson,35000
SAC,2016,Vince Hunter,35000
LAL,2016,Kobe Bryant,25000000
LAL,2016,Roy Hibbert,15500000
LAL,2016,Lou Williams,7000000
LAL,2016,Nick Young,5219169
LAL,2016,D'Angelo Russell,5103120
LAL,2016,Julius Randle,3132240
LAL,2016,Brandon Bass,3000000
LAL,2016,Ryan Kelly,1724250
LAL,2016,Metta World Peace,1499187
LAL,2016,Larry Nance Jr.,1155600
LAL,2016,Robert Sacre,981348
LAL,2016,Jordan Clarkson,845059
LAL,2016,Tarik Black,845059
LAL,2016,Anthony Brown,700000
LAL,2016,Marcelo Huertas,525093
LAL,2016,Jonathan Holmes,100000
LAL,2016,Michael Frazier,50000
LAL,2016,Robert Upshaw,35000
PHO,2016,Eric Bledsoe,13086957
PHO,2016,Tyson Chandler,13000000
PHO,2016,Brandon Knight,12000000
PHO,2016,Mirza Teletovic,5500000
PHO,2016,P.J. Tucker,5500000
PHO,2016,Kris Humphries,4600000
PHO,2016,Alex Len,3807120
PHO,2016,Devin Booker,2127840
PHO,2016,T.J. Warren,2041080
PHO,2016,DeJuan Blair,2000000
PHO,2016,Ronnie Price,1499187
PHO,2016,Archie Goodwin,1160160
PHO,2016,Jon Leuer,1035000
PHO,2016,John Jenkins,981000
PHO,2016,Cory Jefferson,421449
PHO,2016,Chase Budinger,258082
PHO,2016,Bryce Cotton,228663
PHO,2016,Alan Williams,114285
PHO,2016,Phil Pressey,111444
PHO,2016,Lorenzo Brown,111444
PHO,2016,Jordan McRae,61776
PHO,2016,Orlando Johnson,55722
BOS,2017,Al Horford,26540100
BOS,2017,Amir Johnson,12000000
BOS,2017,Avery Bradley,8269663
BOS,2017,Tyler Zeller,8000000
BOS,2017,Isaiah Thomas,6587132
BOS,2017,Jae Crowder,6286408
BOS,2017,Jonas Jerebko,5000000
BOS,2017,Jaylen Brown,4743000
BOS,2017,Marcus Smart,3578880
BOS,2017,Kelly Olynyk,3094014
BOS,2017,Terry Rozier,1906440
BOS,2017,James Young,1825200
BOS,2017,Demetrius Jackson,1450000
BOS,2017,Gerald Green,1410598
BOS,2017,Jordan Mickey,1223653
BOS,2017,R.J. Hunter,1200240
BOS,2017,Ben Bentil,250000
BOS,2017,Damion Lee,50000
BOS,2017,Marcus Georges-Hunt,25000
BOS,2017,Jalen Jones,25000
TOR,2017,DeMar DeRozan,26540100
TOR,2017,Jonas Valanciunas,14382022
TOR,2017,DeMarre Carroll,14200000
TOR,2017,Serge Ibaka,12250000
TOR,2017,Kyle Lowry,12000000
TOR,2017,Cory Joseph,7330000
TOR,2017,Patrick Patterson,6050000
TOR,2017,P.J. Tucker,5300000
TOR,2017,Jakob Poeltl,2703960
TOR,2017,Lucas Nogueira,1921320
TOR,2017,Bruno Caboclo,1589640
TOR,2017,Delon Wright,1577280
TOR,2017,Pascal Siakam,1196040
TOR,2017,Norman Powell,874636
TOR,2017,Fred VanVleet,543471
TOR,2017,Brady Heslip,56500
TOR,2017,Jarrod Uthoff,50000
TOR,2017,E.J. Singler,50000
TOR,2017,Yanick Moreira,50000
NYK,2017,Carmelo Anthony,24559380
